date,regime,horizon,signal,ic,ic_eligible,names,q5_q1
2026-04-17,RISK-ON,20,mom5,0.016119735314673818,0.014595214309205977,753,-0.006466990718859363
2026-04-17,RISK-ON,20,mom60_skip5,0.09286132414175496,0.06286898266347282,744,0.04356015693302071
2026-04-17,RISK-ON,20,mom60_riskadj,0.08164668787837863,0.0555407450856976,744,0.05854781951426243
2026-04-17,RISK-ON,20,vol_5_50,0.1223584841632949,0.08022089343571176,747,0.047639221925220396
2026-04-17,RISK-ON,20,squeeze_own,-0.020997667207535427,-0.010809775959824786,744,-0.014742967741480394
2026-04-17,RISK-ON,20,low_vol,0.0745305092982451,0.06758538228112058,753,-0.039105334975238194
2026-04-17,RISK-ON,20,near_high,0.12414129258199695,0.10231564825953238,744,0.029536008924092083
2026-04-17,RISK-ON,20,vs_sma50,0.0810501123510272,0.06763344383722794,747,0.07118963880616903
2026-04-17,RISK-ON,20,vs_sma20,-0.03309685847581033,-0.0279006061016905,753,-0.012815670844553168
2026-04-24,RISK-ON,5,mom20,-0.02529939271573359,-0.005871120927428606,823,0.0006896906348482614
2026-04-24,RISK-ON,5,vol_ratio,-0.03167813313863568,-0.032261540072233245,823,0.001234086842939932
2026-04-24,RISK-ON,5,squeeze,0.05330569271149088,0.03420202489568575,823,0.00940718388692811
2026-04-24,RISK-ON,5,composite,-0.033273959614536025,,823,0.002043472792260359
2026-04-24,RISK-ON,5,mom5,0.08361683684057514,0.05864335566381286,823,0.01610234068034513
2026-04-24,RISK-ON,5,mom60_skip5,0.00030323370262980604,0.018262185363073627,811,-0.0028604431950108485
2026-04-24,RISK-ON,5,mom60_riskadj,-0.026544916952891323,-0.0033798491763782543,811,-0.012772657777749104
2026-04-24,RISK-ON,5,vol_5_50,0.002706862880701084,-0.00309439199315766,818,-0.004643745769761191
2026-04-24,RISK-ON,5,squeeze_own,-0.04157057368043293,-0.038505250327016245,810,-0.008737788212316673
2026-04-24,RISK-ON,5,low_vol,0.08082125367929592,0.06921873333590657,823,0.015053142601525888
2026-04-24,RISK-ON,5,near_high,0.10124782476802775,0.09566069185110372,812,0.016324828543337375
2026-04-24,RISK-ON,5,vs_sma50,0.08246378345889932,0.07911045246985031,818,0.018633819241892145
2026-04-24,RISK-ON,5,vs_sma20,0.055424139718631624,0.052186275982337105,823,0.023328058736113353
2026-04-24,RISK-ON,10,mom20,0.07756981866738417,0.09450177358090048,823,0.05013790075229148
2026-04-24,RISK-ON,10,vol_ratio,0.04092553826036859,0.06755108955579872,823,0.03607837438878199
2026-04-24,RISK-ON,10,squeeze,-0.008402842029383266,-0.0211841753367626,823,0.002237165744786558
2026-04-24,RISK-ON,10,composite,0.031201828883272106,,823,0.009033486152843379
2026-04-24,RISK-ON,10,mom5,-0.016964393109034304,0.004545008365335729,823,0.008146397361119754
2026-04-24,RISK-ON,10,mom60_skip5,-0.030329350977326596,-0.013780906262116626,811,-0.005987111942164975
2026-04-24,RISK-ON,10,mom60_riskadj,-0.0419533147323206,-0.02173522942281173,811,-0.01451693045160319
2026-04-24,RISK-ON,10,vol_5_50,0.07261595559370959,0.08234616064513212,818,0.007247449306961225
2026-04-24,RISK-ON,10,squeeze_own,-0.025285062839156033,-0.03192524383386653,810,-0.011841189920110748
2026-04-24,RISK-ON,10,low_vol,0.02086760502910993,0.021329874260529996,823,0.002264151244206665
2026-04-24,RISK-ON,10,near_high,0.041825825825426724,0.06590595269335543,812,0.017626242740872898
2026-04-24,RISK-ON,10,vs_sma50,0.05084349465644798,0.06194785029096118,818,0.024485035035934646
2026-04-24,RISK-ON,10,vs_sma20,0.10483032505900974,0.11483286752596955,823,0.05767278804138774
2026-04-24,RISK-ON,20,mom20,0.020168465565821758,0.06136617098099804,823,0.03323210743513019
2026-04-24,RISK-ON,20,vol_ratio,0.05961058521413309,0.08945389720588398,823,0.09473024998953661
2026-04-24,RISK-ON,20,squeeze,0.00501224767440785,-0.029224642301740295,823,-0.021101650562274064
2026-04-24,RISK-ON,20,composite,0.01928635130281553,,823,0.0011018608718757691
2026-04-24,RISK-ON,20,mom5,0.0614511755652317,0.09444552018992626,823,0.04129703751851259
2026-04-24,RISK-ON,20,mom60_skip5,0.012146259809340339,0.03135756112320546,811,0.0018202945032718678
2026-04-24,RISK-ON,20,mom60_riskadj,0.007685405739056223,0.020730441172537372,811,0.007179460717022322
2026-04-24,RISK-ON,20,vol_5_50,0.11033399941889054,0.12331893243332297,818,0.057752944324212956
2026-04-24,RISK-ON,20,squeeze_own,-0.04307826746444228,-0.0716411536205313,810,-0.003493832227178217
2026-04-24,RISK-ON,20,low_vol,0.011741893462580684,-0.010624068371407318,823,-0.024090505761056036
2026-04-24,RISK-ON,20,near_high,0.07729901741357896,0.11145441095141558,812,0.014821290460875797
2026-04-24,RISK-ON,20,vs_sma50,0.07323092716194746,0.11211490929490303,818,0.050929846401118244
2026-04-24,RISK-ON,20,vs_sma20,0.09866125922734321,0.1292696545201719,823,0.07876705242444312
2026-05-01,RISK-ON,5,mom20,0.10308765033143868,0.10862333102121824,798,0.04615579182547603
2026-05-01,RISK-ON,5,vol_ratio,0.020361378810524192,0.039444561493716855,798,0.0006948618372235316
2026-05-01,RISK-ON,5,squeeze,-0.017313858353368686,-0.01712052259473224,798,-0.027793972322768996
2026-05-01,RISK-ON,5,composite,0.03534380182324825,,798,-0.0020684151982454874
2026-05-01,RISK-ON,5,mom5,-0.01330579927154862,-0.010231155738375701,798,0.0025894714550812187
2026-05-01,RISK-ON,5,mom60_skip5,0.010754738752580113,-0.005860486039825715,788,-0.002502630871334623
2026-05-01,RISK-ON,5,mom60_riskadj,0.010315268569269028,-0.0004575253722064642,788,-0.0024858142512407784
2026-05-01,RISK-ON,5,vol_5_50,0.05617822513179727,0.054359813771114346,793,-0.0024489730295089267
2026-05-01,RISK-ON,5,squeeze_own,-0.0004741226581922862,-0.009725167424818597,785,0.0004942246699767573
2026-05-01,RISK-ON,5,low_vol,0.015698504495950463,0.017101385326637197,798,-0.0238589217570244
2026-05-01,RISK-ON,5,near_high,0.028617955329036906,0.03742108565378737,790,0.010358825234663731
2026-05-01,RISK-ON,5,vs_sma50,0.02584842012202809,0.030151716791897282,793,0.011531867611524225
2026-05-01,RISK-ON,5,vs_sma20,0.035489670904125775,0.04710830579341251,798,0.010680168262586002
2026-05-01,RISK-ON,10,mom20,0.09380552164604267,0.10623896497117284,798,0.07102294596138811
2026-05-01,RISK-ON,10,vol_ratio,0.0016728302100478866,0.022119392087304724,798,0.009112439702908093
2026-05-01,RISK-ON,10,squeeze,-0.0295564232358669,-0.033150211813627865,798,-0.07860782416528508
2026-05-01,RISK-ON,10,composite,0.013272342632681755,,798,-0.018919827027544703
2026-05-01,RISK-ON,10,mom5,0.03480855294702739,0.035883582969285635,798,0.022815039425709664
2026-05-01,RISK-ON,10,mom60_skip5,0.1247640380879331,0.11483412431579477,788,0.030579791378484926
2026-05-01,RISK-ON,10,mom60_riskadj,0.1298824982715476,0.12277062034520606,788,0.01942429026275995
2026-05-01,RISK-ON,10,vol_5_50,0.0802417362451558,0.07421367212666415,793,0.03307843421121113
2026-05-01,RISK-ON,10,squeeze_own,-0.0684951243651463,-0.08700253339883897,785,-0.05655837543402642
2026-05-01,RISK-ON,10,low_vol,-0.013579088243305006,-0.007426604741687534,798,-0.06955417467687403
2026-05-01,RISK-ON,10,near_high,0.10008928234161218,0.10982951678927805,790,-0.0025055198635154895
2026-05-01,RISK-ON,10,vs_sma50,0.0806275495717372,0.09571843233573418,793,0.025548168314838277
2026-05-01,RISK-ON,10,vs_sma20,0.0909249929287274,0.09301403904863756,798,0.02818438292183198
2026-05-01,RISK-ON,20,mom20,0.1451197192004908,0.14432240437318392,798,0.03872828081671717
2026-05-01,RISK-ON,20,vol_ratio,0.021182814571879045,0.06013124555149093,798,-0.10583383354823024
2026-05-01,RISK-ON,20,squeeze,-0.1490359350740937,-0.12518716921765083,798,-0.19796823853401824
2026-05-01,RISK-ON,20,composite,0.011688413582090188,,798,-0.1280645035463944
2026-05-01,RISK-ON,20,mom5,0.008310832451759974,0.031129898092799948,798,-0.08431440116707713
2026-05-01,RISK-ON,20,mom60_skip5,0.006808394547854648,-0.012609444640495448,788,-0.050994084463538814
2026-05-01,RISK-ON,20,mom60_riskadj,0.01018323577967393,-0.007406131767192408,788,-0.05260739622953831
2026-05-01,RISK-ON,20,vol_5_50,0.12287125654458328,0.1238745286134945,793,-0.014227904876787587
2026-05-01,RISK-ON,20,squeeze_own,-0.10051553825840014,-0.1054453840379471,785,-0.05982643769358592
2026-05-01,RISK-ON,20,low_vol,-0.11938106439689708,-0.1039057667817462,798,-0.2570167180158908
2026-05-01,RISK-ON,20,near_high,0.019810552306006618,0.036399899367254115,790,-0.1308296792284671
2026-05-01,RISK-ON,20,vs_sma50,0.09057118786738087,0.09739838971899917,793,0.022575117670409206
2026-05-01,RISK-ON,20,vs_sma20,0.10099626141695915,0.1071059379829455,798,-0.02307526719875369
2026-05-08,RISK-ON,5,mom20,-0.024292958260565697,0.0051328856105122755,760,-0.044272250790726976
2026-05-08,RISK-ON,5,vol_ratio,-0.022854255819129893,-0.0160570990707308,760,-0.011249135834422656
2026-05-08,RISK-ON,5,squeeze,0.07038324979657187,0.016691455717285326,760,-0.029096555356754854
2026-05-08,RISK-ON,5,composite,0.00391722746940763,,760,-0.0461266914132588
2026-05-08,RISK-ON,5,mom5,-0.05574339119259937,-0.005936248635673189,760,-0.056213112002045554
2026-05-08,RISK-ON,5,mom60_skip5,0.08760249642501881,0.12555836683555388,752,-0.010485332237035998
2026-05-08,RISK-ON,5,mom60_riskadj,0.09856299807016752,0.13092470018774713,752,0.0009863505997309459
2026-05-08,RISK-ON,5,vol_5_50,-0.04133582895259757,-0.02639904340224371,754,0.033637777522816506
2026-05-08,RISK-ON,5,squeeze_own,0.008828212428518603,-0.04142408164842485,747,-0.026448017713192502
2026-05-08,RISK-ON,5,low_vol,0.09282519044242601,0.04351666237592404,760,-0.03143620002939851
2026-05-08,RISK-ON,5,near_high,0.11243136882094279,0.12064189620859876,752,-0.018369271791835517
2026-05-08,RISK-ON,5,vs_sma50,0.019236745054287813,0.04632065919236053,754,-0.017591141892190715
2026-05-08,RISK-ON,5,vs_sma20,0.02769975869530877,0.050349137692095876,760,-0.02807778538006431
2026-05-08,RISK-ON,10,mom20,0.0028324475621702167,0.040560716905732236,760,-0.040781797562625094
2026-05-08,RISK-ON,10,vol_ratio,0.057357167886548655,0.05981594038229526,760,0.025906228863213077
2026-05-08,RISK-ON,10,squeeze,0.018788841352255295,-0.024011022031764823,760,-0.03601761890055987
2026-05-08,RISK-ON,10,composite,0.027251493842412693,,760,-0.030733823343132564
2026-05-08,RISK-ON,10,mom5,-0.05156553036211061,0.009910268303254163,760,-0.057087106109047686
2026-05-08,RISK-ON,10,mom60_skip5,0.06672397209585877,0.08103940821015214,752,-0.012728720484296283
2026-05-08,RISK-ON,10,mom60_riskadj,0.07198825182273828,0.08857973933355612,752,0.005047993412388726
2026-05-08,RISK-ON,10,vol_5_50,0.10559414291874583,0.11799911303613204,754,0.08509940372531175
2026-05-08,RISK-ON,10,squeeze_own,-0.07032657210835072,-0.09818247088990463,747,-0.053132899091195396
2026-05-08,RISK-ON,10,low_vol,0.04878195763648057,0.004757481795707464,760,-0.05154312386792009
2026-05-08,RISK-ON,10,near_high,0.09610348692233117,0.10106029096430187,752,0.0063167822510298045
2026-05-08,RISK-ON,10,vs_sma50,0.014747037534598205,0.05174994706184273,754,-0.004368060931592838
2026-05-08,RISK-ON,10,vs_sma20,-0.004293755815221439,0.04933566260062938,760,-0.028854353849298943
2026-05-08,RISK-ON,20,mom20,0.05547365343406039,0.0838892408000725,760,-0.04653162291221369
2026-05-08,RISK-ON,20,vol_ratio,0.08380134780595958,0.07823057187372419,760,-0.0032512257031205374
2026-05-08,RISK-ON,20,squeeze,0.09014391102046936,0.022806728420540105,760,-0.04077737331521034
2026-05-08,RISK-ON,20,composite,0.11981199416507399,,760,-0.03785169247413362
2026-05-08,RISK-ON,20,mom5,0.007825888874329666,0.06452819156589908,760,-0.037380361037784506
2026-05-08,RISK-ON,20,mom60_skip5,0.05357291896843006,0.05602120892786433,752,-0.060119042214485274
2026-05-08,RISK-ON,20,mom60_riskadj,0.061348401448889256,0.0678730546154723,752,0.00673950831362239
2026-05-08,RISK-ON,20,vol_5_50,0.1360589192172807,0.1319546433072119,754,0.05653624719881887
2026-05-08,RISK-ON,20,squeeze_own,-0.03573743867321619,-0.06759480591655365,747,-0.03414154487047285
2026-05-08,RISK-ON,20,low_vol,0.11292357565879602,0.0549242216600362,760,-0.06292802416148804
2026-05-08,RISK-ON,20,near_high,0.1913418534273134,0.17780718142496543,752,0.005338629051830884
2026-05-08,RISK-ON,20,vs_sma50,0.07647232029386314,0.10022549783561809,754,-0.012831465551866553
2026-05-08,RISK-ON,20,vs_sma20,0.07247940542573761,0.10154542145137431,760,0.008577154912996864
2026-05-15,RISK-ON,5,mom20,-0.07006678239761877,-0.054922558154761485,827,-0.017790157107542406
2026-05-15,RISK-ON,5,vol_ratio,0.026946694150096547,0.0437794195142284,827,-0.012343521953399838
2026-05-15,RISK-ON,5,squeeze,-0.021059588795334917,-0.006136609485830923,827,-0.015474877302647943
2026-05-15,RISK-ON,5,composite,-0.06917700113899264,,827,-0.031707497338615775
2026-05-15,RISK-ON,5,mom5,-0.07676029671401334,-0.06381551083355894,827,-0.03662308533136981
2026-05-15,RISK-ON,5,mom60_skip5,-0.047707220444709326,-0.036975781905318396,819,0.003884806179536262
2026-05-15,RISK-ON,5,mom60_riskadj,-0.06207083746815345,-0.04740681191679315,819,0.004209598251730392
2026-05-15,RISK-ON,5,vol_5_50,0.11632417897381629,0.09962799168908823,821,0.014143553836045854
2026-05-15,RISK-ON,5,squeeze_own,-0.10534836026181936,-0.09320254017088363,814,-0.027351006435780256
2026-05-15,RISK-ON,5,low_vol,0.024157112246857685,0.029623532373857297,827,-0.027641031434812547
2026-05-15,RISK-ON,5,near_high,-0.027846169348690903,0.0022178827795972557,819,-0.008003679538494624
2026-05-15,RISK-ON,5,vs_sma50,-0.06450002674820102,-0.04776481592726657,821,-0.013266773211955522
2026-05-15,RISK-ON,5,vs_sma20,-0.0840691247042384,-0.06846426894877085,827,-0.01584216082670257
2026-05-15,RISK-ON,10,mom20,-0.052198170419449096,-0.037488622614463,827,-0.02449575519622675
2026-05-15,RISK-ON,10,vol_ratio,0.0011242937832430715,0.012355599570604735,827,-0.023689375334358442
2026-05-15,RISK-ON,10,squeeze,-0.06613540828415576,-0.05243321497882423,827,-0.05759214826671233
2026-05-15,RISK-ON,10,composite,-0.08530785169932231,,827,-0.05832343366107665
2026-05-15,RISK-ON,10,mom5,-0.1736119359249984,-0.1287586566472634,827,-0.08925553592813379
2026-05-15,RISK-ON,10,mom60_skip5,0.017546847281963696,0.007989299840895928,819,-0.004112109508963513
2026-05-15,RISK-ON,10,mom60_riskadj,0.0047419728501578605,0.0007433373275096938,819,0.01652265484284715
2026-05-15,RISK-ON,10,vol_5_50,0.12637597591169125,0.1093941383475006,821,0.03007672640435939
2026-05-15,RISK-ON,10,squeeze_own,-0.05106194909161323,-0.04198281387320206,814,-0.017571338355012754
2026-05-15,RISK-ON,10,low_vol,-0.0708673288728943,-0.06176936188727288,827,-0.08205926236136196
2026-05-15,RISK-ON,10,near_high,-0.038034811306550766,-0.004383018085829478,819,-0.027522210203979894
2026-05-15,RISK-ON,10,vs_sma50,-0.011275672385645096,0.0017214891198273803,821,-0.013441919785801573
2026-05-15,RISK-ON,10,vs_sma20,-0.06636691828581164,-0.04009766122134987,827,-0.016390900271776643
2026-05-15,RISK-ON,20,mom20,0.0021212601660403167,-0.008499416386465718,827,-0.18024753857517709
2026-05-15,RISK-ON,20,vol_ratio,0.03529603739210696,0.03045487863296404,827,-0.15922531386166128
2026-05-15,RISK-ON,20,squeeze,0.03534425097925274,0.04327605359271392,827,-0.16757773093058917
2026-05-15,RISK-ON,20,composite,0.02363415529077908,,827,-0.1863828440520303
2026-05-15,RISK-ON,20,mom5,-0.06315979620486685,-0.0529631205121695,827,-0.018376338113210867
2026-05-15,RISK-ON,20,mom60_skip5,-0.02638652753173,-0.031263256755271446,819,-0.19501061829255198
2026-05-15,RISK-ON,20,mom60_riskadj,-0.025145476489949695,-0.02653659680598144,819,-0.1732921744461214
2026-05-15,RISK-ON,20,vol_5_50,0.0935841633412757,0.06961595866072288,821,-0.11293997433723378
2026-05-15,RISK-ON,20,squeeze_own,-0.0454611475681627,-0.03137419342268163,814,-0.18014727936546931
2026-05-15,RISK-ON,20,low_vol,0.06382502997504101,0.06530316257202658,827,-0.1726081443512936
2026-05-15,RISK-ON,20,near_high,0.05735094754216594,0.07268643533732237,819,-0.1458889601531334
2026-05-15,RISK-ON,20,vs_sma50,0.02738633818584474,0.02064170097224958,821,-0.1574528539375199
2026-05-15,RISK-ON,20,vs_sma20,-0.005106948636061235,-0.006826728767265906,827,-0.1641433000908445
2026-05-22,RISK-ON,5,mom20,0.06240551302606505,0.02555644360929882,840,0.02781659354727596
2026-05-22,RISK-ON,5,vol_ratio,0.07385989477891401,0.06875587919430085,840,0.03277826681379586
2026-05-22,RISK-ON,5,squeeze,-0.07897446827289449,-0.046565469015935196,840,-0.0384774444750135
2026-05-22,RISK-ON,5,composite,0.023667753010717517,,840,-0.013608868187051135
2026-05-22,RISK-ON,5,mom5,0.08263894533606497,0.03574098815815773,840,0.01938017329705001
2026-05-22,RISK-ON,5,mom60_skip5,0.050112210840175184,-0.007111711173789957,831,0.0055187857939029625
2026-05-22,RISK-ON,5,mom60_riskadj,0.04712912220712116,0.0045257991578451055,831,0.019096811312962
2026-05-22,RISK-ON,5,vol_5_50,0.031161380928044005,0.03450432514726569,833,-1.252817504256154e-05
2026-05-22,RISK-ON,5,squeeze_own,-0.023323255507188306,0.010470778066149659,827,-0.009703942907741299
2026-05-22,RISK-ON,5,low_vol,-0.11472850927713521,-0.0710180412432394,840,-0.06611029491361016
2026-05-22,RISK-ON,5,near_high,0.019183192266511228,0.003630110852352963,832,-0.021848681429647375
2026-05-22,RISK-ON,5,vs_sma50,0.09768568079031986,0.04699583297488938,833,0.035443169980324145
2026-05-22,RISK-ON,5,vs_sma20,0.046858868021474674,0.015788422195569814,840,-0.0016781630293247612
2026-05-22,RISK-ON,10,mom20,0.1090159264559478,0.02907350865098597,840,-0.13920498066099754
2026-05-22,RISK-ON,10,vol_ratio,-0.0046731524500583516,-0.015718993534146727,840,-0.18400921563300685
2026-05-22,RISK-ON,10,squeeze,0.06095055900432006,0.095795907615976,840,-0.194465031829013
2026-05-22,RISK-ON,10,composite,0.09463855716019463,,840,-0.16595288266839325
2026-05-22,RISK-ON,10,mom5,0.01592323666814258,-0.04150066205765922,840,-0.16551419935981776
2026-05-22,RISK-ON,10,mom60_skip5,0.09653642601260431,0.016478010672766948,831,-0.15750364720528293
2026-05-22,RISK-ON,10,mom60_riskadj,0.07703711773101352,0.014963610850965668,831,-0.140290719263084
2026-05-22,RISK-ON,10,vol_5_50,-0.006666772132215289,-0.024870608868922072,833,-0.18243507598095599
2026-05-22,RISK-ON,10,squeeze_own,-0.006647478974534646,0.04061057323367793,827,-0.008327245592667214
2026-05-22,RISK-ON,10,low_vol,0.07418729733276674,0.11240966084622227,840,-0.20372668209559688
2026-05-22,RISK-ON,10,near_high,0.1964703637470294,0.13721839315844522,832,-0.1663912404540849
2026-05-22,RISK-ON,10,vs_sma50,0.15276729350572268,0.060637965769570666,833,-0.15077796603314733
2026-05-22,RISK-ON,10,vs_sma20,0.10974426265539874,0.0319176175004833,840,-0.18318530155687018
2026-05-22,RISK-ON,20,mom20,0.10108293122325758,0.04100365665971033,840,-0.1715001958539359
2026-05-22,RISK-ON,20,vol_ratio,-0.037897408279502214,-0.0454898701476973,840,-0.19427066387751518
2026-05-22,RISK-ON,20,squeeze,0.05242734132520672,0.0702776097062887,840,-0.20311019750526652
2026-05-22,RISK-ON,20,composite,0.0603372457622169,,840,-0.20333052465373416
2026-05-22,RISK-ON,20,mom5,0.07028769019854593,-0.003623489846094914,840,-0.16231820395021349
2026-05-22,RISK-ON,20,mom60_skip5,0.05880509280088549,0.010635002871971597,831,-0.17519020656508416
2026-05-22,RISK-ON,20,mom60_riskadj,0.04832774158104154,0.00881976184402904,831,-0.14098297484415143
2026-05-22,RISK-ON,20,vol_5_50,0.013306313100562248,0.0013705763201781467,833,-0.19258735602145913
2026-05-22,RISK-ON,20,squeeze_own,-0.028095000959822224,-0.009404251347423597,827,-0.030840552577044093
2026-05-22,RISK-ON,20,low_vol,0.07738926828084575,0.10215476021459358,840,-0.2151473827165427
2026-05-22,RISK-ON,20,near_high,0.15982873560831373,0.1138123078973577,832,-0.12573607630179723
2026-05-22,RISK-ON,20,vs_sma50,0.11923823023567522,0.05168820689710578,833,-0.16028764470590062
2026-05-22,RISK-ON,20,vs_sma20,0.08601928656319727,0.028467772786518252,840,-0.20265637564583724
2026-05-29,RISK-ON,5,mom20,-0.03241933749500437,-0.10588417391866282,808,-0.023505747069093426
2026-05-29,RISK-ON,5,vol_ratio,0.1342992435940786,0.0869120215761723,808,0.025652808947995417
2026-05-29,RISK-ON,5,squeeze,0.1951483574949995,0.2298500709217066,808,0.04561491681449325
2026-05-29,RISK-ON,5,composite,0.13413064891535717,,808,0.02266560237868153
2026-05-29,RISK-ON,5,mom5,-0.09523650990087613,-0.12059686411679651,808,-0.013994053377880851
2026-05-29,RISK-ON,5,mom60_skip5,0.09429823239577845,0.017586495582631863,798,0.010159468682296335
2026-05-29,RISK-ON,5,mom60_riskadj,0.0950606524691432,0.02859808343053826,798,0.010618435471365026
2026-05-29,RISK-ON,5,vol_5_50,-0.012594917114448887,-0.099677020916095,799,-0.007041554594938729
2026-05-29,RISK-ON,5,squeeze_own,0.0030828067451655642,0.07581628556054049,794,0.0025385650802161666
2026-05-29,RISK-ON,5,low_vol,0.24219695793109566,0.27178080750824996,806,0.04778553286847916
2026-05-29,RISK-ON,5,near_high,0.22732082592317612,0.16752963661041678,798,0.04301458347752306
2026-05-29,RISK-ON,5,vs_sma50,0.022195359716675498,-0.06558712315583083,799,-0.0017291672470217817
2026-05-29,RISK-ON,5,vs_sma20,-0.009507459005001374,-0.09470991879239077,808,-0.012112400162990734
2026-05-29,RISK-ON,10,mom20,0.0077763858694145415,-0.1044102611421741,808,-0.20378610947833317
2026-05-29,RISK-ON,10,vol_ratio,0.07139224816951474,0.02952193982368031,808,-0.1642806838269692
2026-05-29,RISK-ON,10,squeeze,0.1537489112263769,0.21410649139016064,808,-0.13058943724495423
2026-05-29,RISK-ON,10,composite,0.11500336239022159,,808,-0.15706225120206377
2026-05-29,RISK-ON,10,mom5,-0.08335232623481291,-0.1324190261261641,808,-0.20324173166314352
2026-05-29,RISK-ON,10,mom60_skip5,0.10975894998403066,0.03150967645784148,798,-0.16143827016263404
2026-05-29,RISK-ON,10,mom60_riskadj,0.11254099839059852,0.038501068622985114,798,-0.16746918848087028
2026-05-29,RISK-ON,10,vol_5_50,-0.015240634059103314,-0.0955882274969888,799,-0.19860006278285286
2026-05-29,RISK-ON,10,squeeze_own,0.012101529429953187,0.08745730284262215,794,0.1924523690681767
2026-05-29,RISK-ON,10,low_vol,0.18459841418393752,0.24105037416229033,806,-0.1304708116875831
2026-05-29,RISK-ON,10,near_high,0.21935862475219556,0.1534529289827658,798,-0.13325712536740406
2026-05-29,RISK-ON,10,vs_sma50,0.05994842777429433,-0.06612160825027052,799,-0.17220058320782844
2026-05-29,RISK-ON,10,vs_sma20,-0.01036212099761569,-0.12339714922264243,808,-0.18981486050383506
2026-05-29,RISK-ON,20,mom20,0.05252481035911417,-0.029466107394147432,808,-0.20283860904469064
2026-05-29,RISK-ON,20,vol_ratio,0.09726107637789437,0.05896651893045815,808,-0.14416676307235193
2026-05-29,RISK-ON,20,squeeze,0.10186252256782029,0.14640249969410093,808,-0.11453194111108939
2026-05-29,RISK-ON,20,composite,0.1273397830034524,,808,-0.14074575216963525
2026-05-29,RISK-ON,20,mom5,0.04588572731072685,-0.014340217944711285,808,-0.12578572683557457
2026-05-29,RISK-ON,20,mom60_skip5,0.044799694658925714,0.019192926474570216,798,-0.1932531220417747
2026-05-29,RISK-ON,20,mom60_riskadj,0.05241090609628487,0.02842191130750376,798,-0.1848436147763556
2026-05-29,RISK-ON,20,vol_5_50,-0.00255696744604278,-0.07787728575692092,799,-0.19475288594006182
2026-05-29,RISK-ON,20,squeeze_own,0.01277463915342511,0.06255087280402369,794,0.18908504108804908
