date,horizon,signal,q,median,mean
2026-05-08,10,composite,5,-0.03780266806175864,-0.026980825593586773
2026-05-08,10,mom5,1,-0.027373317604329706,0.018455835564593955
2026-05-08,10,mom5,2,-0.037996452943561576,-0.017871910323058154
2026-05-08,10,mom5,3,-0.035692000437826,-0.03433826505316846
2026-05-08,10,mom5,4,-0.03570891865071657,-0.010898654220189194
2026-05-08,10,mom5,5,-0.05326904838096963,-0.03863127054445373
2026-05-08,10,mom60_skip5,1,-0.05362317107901127,0.0013836959597835032
2026-05-08,10,mom60_skip5,2,-0.0358751342481512,-0.041739079251018295
2026-05-08,10,mom60_skip5,3,-0.03553824803259259,-0.03411754150182789
2026-05-08,10,mom60_skip5,4,-0.032031271502378944,-0.008767274516012469
2026-05-08,10,mom60_skip5,5,-0.03443711553820894,-0.011345024524512779
2026-05-08,10,mom60_riskadj,1,-0.04035431629622932,-0.007203507196359757
2026-05-08,10,mom60_riskadj,2,-0.05109491337596245,-0.03285284226960164
2026-05-08,10,mom60_riskadj,3,-0.03608308251303155,-0.03267520672790597
2026-05-08,10,mom60_riskadj,4,-0.04058832289312553,-0.019702169239645528
2026-05-08,10,mom60_riskadj,5,-0.023338042128258407,-0.0021555137839710313
2026-05-08,10,vol_5_50,1,-0.056939448637085666,-0.04841315950424256
2026-05-08,10,vol_5_50,2,-0.037974721746286244,-0.01976114926190684
2026-05-08,10,vol_5_50,3,-0.03798246866322402,-0.04920285698275938
2026-05-08,10,vol_5_50,4,-0.03584224249861856,-0.013227806330603687
2026-05-08,10,vol_5_50,5,-0.025761155504861688,0.036686244221069184
2026-05-08,10,squeeze_own,1,-0.029141934401528957,0.011488035754488965
2026-05-08,10,squeeze_own,2,-0.03294287446237332,-0.020195937422618906
2026-05-08,10,squeeze_own,3,-0.04113470067469571,-0.012475525883169978
2026-05-08,10,squeeze_own,4,-0.037974721746286244,-0.03036020011163566
2026-05-08,10,squeeze_own,5,-0.04224008328810591,-0.04164486333670643
2026-05-08,10,low_vol,1,-0.03953197899500516,0.024664984205773652
2026-05-08,10,low_vol,2,-0.034006166080775446,-0.023360793368610737
2026-05-08,10,low_vol,3,-0.047870259190188724,-0.026577252127672018
2026-05-08,10,low_vol,4,-0.0491874566231546,-0.03113306362362004
2026-05-08,10,low_vol,5,-0.030087721975295856,-0.026878139662146437
2026-05-08,10,near_high,1,-0.05317323273350549,-0.02084362586006615
2026-05-08,10,near_high,2,-0.0459112832264586,-0.020589958228209512
2026-05-08,10,near_high,3,-0.023464939214239422,-0.006875728519232916
2026-05-08,10,near_high,4,-0.04470456296440145,-0.03157967334434717
2026-05-08,10,near_high,5,-0.03294287446237332,-0.014526843609036347
2026-05-08,10,vs_sma50,1,-0.046137270985133316,-0.015654774118471763
2026-05-08,10,vs_sma50,2,-0.025091205982948894,0.0006580661711815515
2026-05-08,10,vs_sma50,3,-0.04379185803996927,-0.035391680210943514
2026-05-08,10,vs_sma50,4,-0.037624890125619204,-0.023416039903311748
2026-05-08,10,vs_sma50,5,-0.03538176187515463,-0.0200228350500646
2026-05-08,10,vs_sma20,1,-0.04324579364068132,0.010903800988725428
2026-05-08,10,vs_sma20,2,-0.019939927410207225,-0.017544511588331375
2026-05-08,10,vs_sma20,3,-0.041322488261893275,-0.033784058566652626
2026-05-08,10,vs_sma20,4,-0.03210013870230666,-0.024908942549443508
2026-05-08,10,vs_sma20,5,-0.042889589560552555,-0.017950552860573517
2026-05-08,10,rule5,1,-0.051556395597104454,-0.014402227987453171
2026-05-08,10,rule5,2,-0.05305161967396549,-0.034401617091500684
2026-05-08,10,rule5,3,-0.027100404003382483,-0.003116883495194836
2026-05-08,10,rule5,4,-0.038480517789654334,-0.018461339337916705
2026-05-08,10,rule5,5,-0.03301883821769058,-0.024013460190765945
2026-05-08,10,rule5_mom20,1,-0.05982900496613697,-0.020193868587539434
2026-05-08,10,rule5_mom20,2,-0.03302780687811269,-0.014167552155699802
2026-05-08,10,rule5_mom20,3,-0.04350057323488915,-0.03795256041030028
2026-05-08,10,rule5_mom20,4,-0.02944890132593414,0.007084747576827707
2026-05-08,10,rule5_mom20,5,-0.03443711553820894,-0.029093814559659644
2026-05-08,20,mom20,1,-0.08059022079531813,-0.017418675417121696
2026-05-08,20,mom20,2,-0.09271019252972856,-0.07226532810300897
2026-05-08,20,mom20,3,-0.04478058223106035,-0.02670204276563717
2026-05-08,20,mom20,4,-0.044323506424964965,-0.019435697201664562
2026-05-08,20,mom20,5,-0.0732485704359016,-0.06395029832933538
2026-05-08,20,vol_ratio,1,-0.10396778669734408,-0.053592063638967236
2026-05-08,20,vol_ratio,2,-0.0549130001476828,-0.018730207619302282
2026-05-08,20,vol_ratio,3,-0.06190014461314053,-0.0542564745600379
2026-05-08,20,vol_ratio,4,-0.05370446023086578,-0.016350006656372578
2026-05-08,20,vol_ratio,5,-0.06358618757509793,-0.05684328934208777
2026-05-08,20,squeeze,1,-0.09010408221754912,-0.01046987182010687
2026-05-08,20,squeeze,2,-0.07077953270133369,-0.03310677826692291
2026-05-08,20,squeeze,3,-0.10248962731176331,-0.06192376646475309
2026-05-08,20,squeeze,4,-0.0567634167525799,-0.0430243801296677
2026-05-08,20,squeeze,5,-0.04380261057292989,-0.05124724513531721
2026-05-08,20,composite,1,-0.10526769350148013,-0.00818867906147576
2026-05-08,20,composite,2,-0.08881397097520122,-0.0761834027289803
2026-05-08,20,composite,3,-0.03842847086888679,-0.03851642013035407
2026-05-08,20,composite,4,-0.06423275286850438,-0.03084316836034826
2026-05-08,20,composite,5,-0.04411239640714659,-0.04604037153560938
2026-05-08,20,mom5,1,-0.07887415840907547,-0.004300295330566832
2026-05-08,20,mom5,2,-0.0718806559058836,-0.05423883401822844
2026-05-08,20,mom5,3,-0.059027224177965465,-0.060667464150378755
2026-05-08,20,mom5,4,-0.05953564575420561,-0.0388847919492424
2026-05-08,20,mom5,5,-0.07196708584833866,-0.04168065636835134
2026-05-08,20,mom60_skip5,1,-0.1139240897899434,-0.008242542673204081
2026-05-08,20,mom60_skip5,2,-0.060444521425095654,-0.056691500377780916
2026-05-08,20,mom60_skip5,3,-0.0493616561950912,-0.04836939240817203
2026-05-08,20,mom60_skip5,4,-0.03679472177108517,-0.02487898831423979
2026-05-08,20,mom60_skip5,5,-0.09866842825509081,-0.06836158488768936
2026-05-08,20,mom60_riskadj,1,-0.09129819150160579,-0.05166964324723886
2026-05-08,20,mom60_riskadj,2,-0.0698710004078974,-0.013026415879932633
2026-05-08,20,mom60_riskadj,3,-0.058243108842497227,-0.054580471775412275
2026-05-08,20,mom60_riskadj,4,-0.05217072840120457,-0.04220403848741953
2026-05-08,20,mom60_riskadj,5,-0.07079646764565972,-0.04493013493361647
2026-05-08,20,vol_5_50,1,-0.11561860338163643,-0.05172528392664736
2026-05-08,20,vol_5_50,2,-0.07346492156812923,-0.053921857662907094
2026-05-08,20,vol_5_50,3,-0.0698710004078974,-0.07294044784993066
2026-05-08,20,vol_5_50,4,-0.04545454180565389,-0.03358671410153402
2026-05-08,20,vol_5_50,5,-0.04381250103540735,0.004810963272171507
2026-05-08,20,squeeze_own,1,-0.06150782650671416,-0.02413958579248872
2026-05-08,20,squeeze_own,2,-0.06127455034900342,-0.048878693821319576
2026-05-08,20,squeeze_own,3,-0.07346492156812923,-0.04111428676588283
2026-05-08,20,squeeze_own,4,-0.04423653361983859,-0.029782530286435665
2026-05-08,20,squeeze_own,5,-0.08454340162466706,-0.05828113066296157
2026-05-08,20,low_vol,1,-0.08549429648100254,0.027474471462051363
2026-05-08,20,low_vol,2,-0.08471559659723082,-0.0671537589173793
2026-05-08,20,low_vol,3,-0.07926338343202477,-0.06659588973727282
2026-05-08,20,low_vol,4,-0.0796131872715562,-0.0580433119247303
2026-05-08,20,low_vol,5,-0.037722389208306284,-0.03545355269943669
2026-05-08,20,near_high,1,-0.12250714185912293,-0.03478292699743584
2026-05-08,20,near_high,2,-0.09247999774013782,-0.07194477756976149
2026-05-08,20,near_high,3,-0.05121695044478952,-0.024145835321736146
2026-05-08,20,near_high,4,-0.05849579166473973,-0.04630868351066675
2026-05-08,20,near_high,5,-0.032454331233927936,-0.029444297945604957
2026-05-08,20,vs_sma50,1,-0.11111108917243318,-0.0367211430595151
2026-05-08,20,vs_sma50,2,-0.06389338875509565,-0.03766475699703818
2026-05-08,20,vs_sma50,3,-0.04922998972317122,-0.03803620141321462
2026-05-08,20,vs_sma50,4,-0.06442167820431088,-0.04515747623778606
2026-05-08,20,vs_sma50,5,-0.054140871070764485,-0.04955260861138165
2026-05-08,20,vs_sma20,1,-0.08650170469393775,-0.020799927213025298
2026-05-08,20,vs_sma20,2,-0.06587191193763575,-0.04807927434189605
2026-05-08,20,vs_sma20,3,-0.07841738815006327,-0.06531365654671595
2026-05-08,20,vs_sma20,4,-0.06247142147865958,-0.053356411415102036
2026-05-08,20,vs_sma20,5,-0.048171020086701766,-0.012222772300028434
2026-05-08,20,rule5,1,-0.12250714185912293,-0.032369886558104875
2026-05-08,20,rule5,2,-0.08679878495634114,-0.06815638019903016
2026-05-08,20,rule5,3,-0.062276768372051816,-0.025928811185895576
2026-05-08,20,rule5,4,-0.06256155217924891,-0.05233418555212171
2026-05-08,20,rule5,5,-0.03295129204082958,-0.027863880899952752
2026-05-08,20,rule5_mom20,1,-0.12890622307895627,-0.03572231534627893
2026-05-08,20,rule5_mom20,2,-0.06652506022540805,-0.048971912651829895
2026-05-08,20,rule5_mom20,3,-0.07969517490707734,-0.06908185086320233
2026-05-08,20,rule5_mom20,4,-0.044745156908839845,-0.017847206886538337
2026-05-08,20,rule5_mom20,5,-0.032454331233927936,-0.0349602003258286
2026-05-15,5,mom20,1,0.02838971542388713,0.04341465185289299
2026-05-15,5,mom20,2,0.027303727605233474,0.03285342264656179
2026-05-15,5,mom20,3,0.0130678902183754,0.02103945273081902
2026-05-15,5,mom20,4,0.012002969236550198,0.02809534798596022
2026-05-15,5,mom20,5,0.0019447133457289878,0.025624494745350584
2026-05-15,5,vol_ratio,1,0.0009970000936876389,0.03627067121133869
2026-05-15,5,vol_ratio,2,0.025440759371842425,0.04650609993845314
2026-05-15,5,vol_ratio,3,0.012987054076855076,0.020080727851971465
2026-05-15,5,vol_ratio,4,0.017103718437949,0.024296305496603467
2026-05-15,5,vol_ratio,5,0.02315020859051753,0.02392714925793885
2026-05-15,5,squeeze,1,0.0076022466627651,0.03460494108437264
2026-05-15,5,squeeze,2,0.03285481779273591,0.04590579882610264
2026-05-15,5,squeeze,3,0.029916534032505826,0.03904585662146923
2026-05-15,5,squeeze,4,0.008021403783061043,0.012433462022049613
2026-05-15,5,squeeze,5,0.013290695335121505,0.019130063781724698
2026-05-15,5,composite,1,0.016498198854317025,0.04421758186980818
2026-05-15,5,composite,2,0.028610358825800875,0.038432444158604036
2026-05-15,5,composite,3,0.01930510190437995,0.030818782675528688
2026-05-15,5,composite,4,0.01351350045186761,0.025123091757949714
2026-05-15,5,composite,5,0.009385884819121504,0.012510084531192409
2026-05-15,5,mom5,1,0.013551275087639869,0.046842058851471045
2026-05-15,5,mom5,2,0.02702700090373522,0.03548823823634366
2026-05-15,5,mom5,3,0.02039379243175632,0.03056454280757993
2026-05-15,5,mom5,4,0.017141238622379706,0.027986151177765522
2026-05-15,5,mom5,5,-0.0005324539356952318,0.010218973520101234
2026-05-15,5,mom60_skip5,1,0.017246531632565842,0.025968184225668645
2026-05-15,5,mom60_skip5,2,0.02362432724914021,0.02637781645331556
2026-05-15,5,mom60_skip5,3,0.02314812515252984,0.04314408945585178
2026-05-15,5,mom60_skip5,4,0.012511458964625688,0.027183548493933524
2026-05-15,5,mom60_skip5,5,0.0021920795010956784,0.029852990405204907
2026-05-15,5,mom60_riskadj,1,0.028217110001462653,0.031067923604636092
2026-05-15,5,mom60_riskadj,2,0.021129861268897487,0.026863886083440102
2026-05-15,5,mom60_riskadj,3,0.02039379243175632,0.03455763291629343
2026-05-15,5,mom60_riskadj,4,0.00798947795804894,0.024707308130923922
2026-05-15,5,mom60_riskadj,5,0.012434722816932031,0.035277521856366484
2026-05-15,5,vol_5_50,1,-0.017777760823567745,0.014776685538607441
2026-05-15,5,vol_5_50,2,0.03210764323740589,0.04119454643556514
2026-05-15,5,vol_5_50,3,0.013700994794044186,0.027793567997576863
2026-05-15,5,vol_5_50,4,0.023837340208014424,0.03886367653819359
2026-05-15,5,vol_5_50,5,0.02646431829196616,0.028920239374653295
2026-05-15,5,squeeze_own,1,0.03285481779273591,0.039820466830646564
2026-05-15,5,squeeze_own,2,0.028169072021973385,0.03770812362407166
2026-05-15,5,squeeze_own,3,0.014619123986395977,0.04224772319319513
2026-05-15,5,squeeze_own,4,0.003929269219441034,0.01910085269196778
2026-05-15,5,squeeze_own,5,0.009523833002672122,0.012469460394866306
2026-05-15,5,low_vol,1,0.02625325913459753,0.051918640611442135
2026-05-15,5,low_vol,2,0.017543927160695638,0.03137963661939514
2026-05-15,5,low_vol,3,0.0011467058373069161,0.018863354374076807
2026-05-15,5,low_vol,4,0.02300407027947493,0.024544752797072286
2026-05-15,5,low_vol,5,0.019249470712303318,0.024277609176629588
2026-05-15,5,near_high,1,0.0010706372463931135,0.030537316989500712
2026-05-15,5,near_high,2,0.03570060621958426,0.04850335707495521
2026-05-15,5,near_high,3,0.023152292028505217,0.03475977571185384
2026-05-15,5,near_high,4,0.016220706177016875,0.01614141794236588
2026-05-15,5,near_high,5,0.009587626412801087,0.02253363745100609
2026-05-15,5,vs_sma50,1,0.013651863802616848,0.0400125072317918
2026-05-15,5,vs_sma50,2,0.031453932907183346,0.03549717961900117
2026-05-15,5,vs_sma50,3,0.013526987371216603,0.0274501558943104
2026-05-15,5,vs_sma50,4,0.01189063806529389,0.02168926215811287
2026-05-15,5,vs_sma50,5,0.0021920795010956784,0.026745734019836275
2026-05-15,5,vs_sma20,1,0.02626971987915616,0.045072180758339464
2026-05-15,5,vs_sma20,2,0.031553426711631305,0.036225335083441876
2026-05-15,5,vs_sma20,3,0.022321407189022535,0.029454955913943568
2026-05-15,5,vs_sma20,4,0.002985048000182955,0.011012980976697142
2026-05-15,5,vs_sma20,5,0.004892230721717072,0.029230019931636896
2026-05-15,5,rule5,1,0.012233841907285825,0.039971351225423
2026-05-15,5,rule5,2,0.024586060180903813,0.03449621645966621
2026-05-15,5,rule5,3,0.02314812515252984,0.038018988709141915
2026-05-15,5,rule5,4,0.014121988269096053,0.017385577263659042
2026-05-15,5,rule5,5,0.011726467159512532,0.022623244761775022
2026-05-15,5,rule5_mom20,1,0.012233841907285825,0.0371473088273504
2026-05-15,5,rule5_mom20,2,0.034269584297418,0.03765975278105308
2026-05-15,5,rule5_mom20,3,0.020804451397198997,0.03787346785857532
2026-05-15,5,rule5_mom20,4,0.012149547001080507,0.02069500339357737
2026-05-15,5,rule5_mom20,5,0.01083235808925942,0.01911895823684948
2026-05-15,10,mom20,1,0.046946291556614006,0.08830786884571866
2026-05-15,10,mom20,2,0.06685236519292292,0.07742352861566162
2026-05-15,10,mom20,3,0.03174600171093722,0.06733319423814879
2026-05-15,10,mom20,4,0.04285718786473258,0.08419644624155438
2026-05-15,10,mom20,5,0.025952752605206242,0.06381211364949191
2026-05-15,10,vol_ratio,1,0.03612130598747665,0.08354380218563585
2026-05-15,10,vol_ratio,2,0.0647772641578932,0.09574927733607598
2026-05-15,10,vol_ratio,3,0.042997392546975766,0.06769421246029267
2026-05-15,10,vol_ratio,4,0.04313737351607738,0.07428429186916191
2026-05-15,10,vol_ratio,5,0.032886705439369335,0.05985442685127741
2026-05-15,10,squeeze,1,0.04670649637209112,0.0991450197930911
2026-05-15,10,squeeze,2,0.06055378459590122,0.07974496860215446
2026-05-15,10,squeeze,3,0.06126422280799426,0.10205074562090692
2026-05-15,10,squeeze,4,0.04017853294024065,0.058648770843048634
2026-05-15,10,squeeze,5,0.021356707119044138,0.041552871526378765
2026-05-15,10,composite,1,0.030792205873105605,0.09663600039236885
2026-05-15,10,composite,2,0.07549368154742031,0.08397663991940174
2026-05-15,10,composite,3,0.07500004768371582,0.09811822134720141
2026-05-15,10,composite,4,0.03325685499809139,0.06413379238438116
2026-05-15,10,composite,5,0.014910221108730082,0.03831256673129219
2026-05-15,10,mom5,1,0.0534586465314707,0.12351522082368614
2026-05-15,10,mom5,2,0.07894737254879813,0.0908599538814919
2026-05-15,10,mom5,3,0.06153840134600119,0.07991049734572757
2026-05-15,10,mom5,4,0.018183034536821685,0.0524935223821536
2026-05-15,10,mom5,5,-0.002658287201531828,0.03425968489555236
2026-05-15,10,mom60_skip5,1,0.04284823796452497,0.0723017990898508
2026-05-15,10,mom60_skip5,2,0.04048580937428181,0.0732636761706859
2026-05-15,10,mom60_skip5,3,0.03361346310318125,0.0952477952842757
2026-05-15,10,mom60_skip5,4,0.05161588674658857,0.07325466445676018
2026-05-15,10,mom60_skip5,5,0.04614288925688459,0.06818968958088728
2026-05-15,10,mom60_riskadj,1,0.0333824884209909,0.06272145958665012
2026-05-15,10,mom60_riskadj,2,0.04448622494561516,0.07311353681120873
2026-05-15,10,mom60_riskadj,3,0.05055291377870508,0.11055212827090954
2026-05-15,10,mom60_riskadj,4,0.03343515905063632,0.05671970458777119
2026-05-15,10,mom60_riskadj,5,0.05228434452060726,0.07924411442949728
2026-05-15,10,vol_5_50,1,0.0019531697471404375,0.04847594340230035
2026-05-15,10,vol_5_50,2,0.055884166442931815,0.08342631088011349
2026-05-15,10,vol_5_50,3,0.03811897223427396,0.0691055760465196
2026-05-15,10,vol_5_50,4,0.0404306450268469,0.10041254609200304
2026-05-15,10,vol_5_50,5,0.06856131599004378,0.07855266980665974
2026-05-15,10,squeeze_own,1,0.05153837688868257,0.07650661269837757
2026-05-15,10,squeeze_own,2,0.04511273747632516,0.08982497365417477
2026-05-15,10,squeeze_own,3,0.03929451164293618,0.08449199161281841
2026-05-15,10,squeeze_own,4,0.04776586935235483,0.0739633100011919
2026-05-15,10,squeeze_own,5,0.030963244933632783,0.05893527434336481
2026-05-15,10,low_vol,1,0.055970629367801616,0.11415823046190039
2026-05-15,10,low_vol,2,0.06896556989029334,0.08190854138879693
2026-05-15,10,low_vol,3,0.03901733785400685,0.06982078406947817
2026-05-15,10,low_vol,4,0.06638997581485984,0.08312215959369645
2026-05-15,10,low_vol,5,0.020567048183753545,0.03209896810053843
2026-05-15,10,near_high,1,0.025752956946964,0.0716465735735805
2026-05-15,10,near_high,2,0.056439001651920506,0.10483998821960919
2026-05-15,10,near_high,3,0.07407400048809576,0.09137226110476007
2026-05-15,10,near_high,4,0.04825290010202121,0.07025080700893684
2026-05-15,10,near_high,5,0.017750800297585023,0.0441243633696006
2026-05-15,10,vs_sma50,1,0.03195481089687591,0.08730166634104576
2026-05-15,10,vs_sma50,2,0.06558361998637652,0.0847013472302666
2026-05-15,10,vs_sma50,3,0.020439781866390283,0.06512475429042536
2026-05-15,10,vs_sma50,4,0.050330611179235096,0.0687487895975732
2026-05-15,10,vs_sma50,5,0.04848131666621036,0.07385974655524419
2026-05-15,10,vs_sma20,1,0.049827099346580694,0.08792214489896066
2026-05-15,10,vs_sma20,2,0.07500004768371582,0.09692861352733452
2026-05-15,10,vs_sma20,3,0.04017853294024065,0.07473003424274834
2026-05-15,10,vs_sma20,4,0.01723259064253302,0.04991666940325127
2026-05-15,10,vs_sma20,5,0.04271672563799145,0.07153124462718402
2026-05-15,10,rule5,1,0.030792205873105605,0.08034472825759853
2026-05-15,10,rule5,2,0.0625610216681386,0.09669078910278925
2026-05-15,10,rule5,3,0.0883055998019946,0.0939319137318882
2026-05-15,10,rule5,4,0.04153379213324071,0.06654214135127401
2026-05-15,10,rule5,5,0.0191347175745592,0.04474002847090755
2026-05-15,10,rule5_mom20,1,0.030792205873105605,0.08779974621136193
2026-05-15,10,rule5_mom20,2,0.0625610216681386,0.08493643897448903
2026-05-15,10,rule5_mom20,3,0.06120223420366111,0.09385297221705138
2026-05-15,10,rule5_mom20,4,0.053623599210170236,0.07483061203477719
2026-05-15,10,rule5_mom20,5,0.0191347175745592,0.04082935012607773
2026-05-15,20,mom20,1,0.022787788038337697,0.20009536489650254
2026-05-15,20,mom20,2,0.005006270317186923,0.015036683562672046
2026-05-15,20,mom20,3,0.0,0.01591570022774405
2026-05-15,20,mom20,4,0.024096434859411042,0.034829983621540536
2026-05-15,20,mom20,5,-0.000286320792023842,0.019847826321325448
2026-05-15,20,vol_ratio,1,-0.03381529501003577,0.16944728879085205
2026-05-15,20,vol_ratio,2,0.008928562875609058,0.03470865777036284
2026-05-15,20,vol_ratio,3,0.024265413493261168,0.03999365259105775
2026-05-15,20,vol_ratio,4,0.011026867325172995,0.031598068957398674
2026-05-15,20,vol_ratio,5,0.004408692123332614,0.010221974929190782
2026-05-15,20,squeeze,1,-0.00037654757064287114,0.19158317587214815
2026-05-15,20,squeeze,2,0.015593189304157873,0.024669325609592466
2026-05-15,20,squeeze,3,0.005050488872503367,0.03977382655226594
2026-05-15,20,squeeze,4,0.004416978099188951,0.005720176990001651
2026-05-15,20,squeeze,5,0.011412339310752584,0.02400544494155898
2026-05-15,20,composite,1,-0.011176893278596722,0.19153679621519354
2026-05-15,20,composite,2,-0.010238897851962525,0.013557002309138547
2026-05-15,20,composite,3,0.013698616715036138,0.046934307701864374
2026-05-15,20,composite,4,0.03370790053551764,0.028684424136421676
2026-05-15,20,composite,5,0.006118341594563259,0.005153952163163258
2026-05-15,20,mom5,1,-0.0039062463620211374,0.02137556690338188
2026-05-15,20,mom5,2,0.025423806722535414,0.04257619322787881
2026-05-15,20,mom5,3,0.034712194987885026,0.21780703333838505
2026-05-15,20,mom5,4,0.004720141280130541,0.0021527993731453258
2026-05-15,20,mom5,5,-0.007948820473275664,0.002999228790171013
2026-05-15,20,mom60_skip5,1,0.02166127437578491,0.18493090030071693
2026-05-15,20,mom60_skip5,2,0.017737164284945317,0.028207923754535038
2026-05-15,20,mom60_skip5,3,0.006620909489155169,0.0413448880300808
2026-05-15,20,mom60_skip5,4,0.01607471891162615,0.03461842380209614
2026-05-15,20,mom60_skip5,5,-0.01568261679961286,-0.010079717991835038
2026-05-15,20,mom60_riskadj,1,0.027940771378254903,0.19212969062829852
2026-05-15,20,mom60_riskadj,2,0.006094671327280254,0.02512266465313817
2026-05-15,20,mom60_riskadj,3,0.004720141280130541,0.03080498057183969
2026-05-15,20,mom60_riskadj,4,0.003544863663461295,0.012063298131736509
2026-05-15,20,mom60_riskadj,5,0.0100038014279894,0.01883751618217711
2026-05-15,20,vol_5_50,1,-0.06153840510802655,0.12165262792768432
2026-05-15,20,vol_5_50,2,0.030389580805752936,0.05253485363353992
2026-05-15,20,vol_5_50,3,0.015079455310548107,0.03448733174550232
2026-05-15,20,vol_5_50,4,0.01933034155073099,0.059497581080615744
2026-05-15,20,vol_5_50,5,0.010477948831826844,0.008712653590450538
2026-05-15,20,squeeze_own,1,0.017806416173135053,0.19991797123056035
2026-05-15,20,squeeze_own,2,0.004416978099188951,0.021947872441525195
2026-05-15,20,squeeze_own,3,0.029398264098152826,0.03303574736913386
2026-05-15,20,squeeze_own,4,-0.0027473132557626068,0.00479379392114799
2026-05-15,20,squeeze_own,5,0.002642005346497056,0.019770691865091037
2026-05-15,20,low_vol,1,-0.012443100546260133,0.1969599607049737
2026-05-15,20,low_vol,2,0.008928562875609058,0.014004909840024891
2026-05-15,20,low_vol,3,-0.007751893856784764,0.009126362696584126
2026-05-15,20,low_vol,4,0.02556817696425595,0.04127421457488046
2026-05-15,20,low_vol,5,0.019675265742460035,0.024351816353680108
2026-05-15,20,near_high,1,-0.010357853310984655,0.1672782674349555
2026-05-15,20,near_high,2,-0.0003037432171562049,0.028469029604421554
2026-05-15,20,near_high,3,0.03787875024959453,0.03744478024539667
2026-05-15,20,near_high,4,0.012092724488380169,0.02441725218396951
2026-05-15,20,near_high,5,0.009270791253219834,0.0213893072818221
2026-05-15,20,vs_sma50,1,-0.012903213897927035,0.16909127097115373
2026-05-15,20,vs_sma50,2,0.014838841551781057,0.03363349243271467
2026-05-15,20,vs_sma50,3,0.012190523204864356,0.024365302905793588
2026-05-15,20,vs_sma50,4,0.015835822695126733,0.0378673046159393
2026-05-15,20,vs_sma50,5,-0.0038599012771333707,0.011638417033633823
2026-05-15,20,vs_sma20,1,0.015482149263370326,0.19462335219436885
2026-05-15,20,vs_sma20,2,0.006024090761646228,0.01794044530892419
2026-05-15,20,vs_sma20,3,0.007650344417148736,0.02626119350077453
2026-05-15,20,vs_sma20,4,0.010834339776681468,0.016389241503525637
2026-05-15,20,vs_sma20,5,0.004603969070042235,0.03048005210352435
2026-05-15,20,rule5,1,-0.044972055992824556,0.16091635926150835
2026-05-15,20,rule5,2,0.005028379594845145,0.0273218632187624
2026-05-15,20,rule5,3,0.01655624851909443,0.04273863069589473
2026-05-15,20,rule5,4,0.02681920511399105,0.024584578230041853
2026-05-15,20,rule5,5,0.011412339310752584,0.023469484920275684
2026-05-15,20,rule5_mom20,1,-0.030724963914856906,0.16934583413104215
2026-05-15,20,rule5_mom20,2,0.003899781901102961,0.01547786110093578
2026-05-15,20,rule5_mom20,3,0.035616403459094226,0.048789243703144955
2026-05-15,20,rule5_mom20,4,0.033944924356204,0.02640852190079788
2026-05-15,20,rule5_mom20,5,0.008985961153004762,0.019046349472313803
2026-05-22,5,mom20,1,0.015485415729161955,0.03763317006854659
2026-05-22,5,mom20,2,0.029951456539917487,0.046809785574455524
2026-05-22,5,mom20,3,0.017630168313936934,0.033510682348746136
2026-05-22,5,mom20,4,0.03643412238212351,0.06254442891192544
2026-05-22,5,mom20,5,0.046174543840388105,0.06544976361582255
2026-05-22,5,vol_ratio,1,0.01283172815073863,0.04080343997662051
2026-05-22,5,vol_ratio,2,0.034774751557844485,0.04835158302040952
2026-05-22,5,vol_ratio,3,0.030002805027882773,0.0457777173727968
2026-05-22,5,vol_ratio,4,0.029210888011089287,0.037433383359253065
2026-05-22,5,vol_ratio,5,0.03767802227902939,0.07358170679041637
2026-05-22,5,squeeze,1,0.034187900643721236,0.06513523536478794
2026-05-22,5,squeeze,2,0.031295116052711514,0.05038280733817575
2026-05-22,5,squeeze,3,0.050571631451212684,0.06517380155919665
2026-05-22,5,squeeze,4,0.034780424049429604,0.03859819536756151
2026-05-22,5,squeeze,5,0.00925904912233455,0.026657790889774432
2026-05-22,5,composite,1,0.019671272380581084,0.05520240127024918
2026-05-22,5,composite,2,0.029724426886545308,0.045326867636615295
2026-05-22,5,composite,3,0.03805167548673383,0.0408162492679168
2026-05-22,5,composite,4,0.042643852703952545,0.06300877926151695
2026-05-22,5,composite,5,0.018629778493584492,0.04159353308319805
2026-05-22,5,mom5,1,0.023788914993592036,0.04510739145571621
2026-05-22,5,mom5,2,0.023725164401163124,0.05242122804364325
2026-05-22,5,mom5,3,0.02472834487138731,0.03706573042100939
2026-05-22,5,mom5,4,0.035740327027336316,0.04686591584636119
2026-05-22,5,mom5,5,0.05057166036980698,0.06448756475276622
2026-05-22,5,mom60_skip5,1,0.017391287521814514,0.05051634119071915
2026-05-22,5,mom60_skip5,2,0.03021178440126404,0.03561258105633463
2026-05-22,5,mom60_skip5,3,0.020112361279950086,0.04460085973977511
2026-05-22,5,mom60_skip5,4,0.035743642854975555,0.06018938261825865
2026-05-22,5,mom60_skip5,5,0.03786148475214157,0.05603512698462211
2026-05-22,5,mom60_riskadj,1,0.01562498544808455,0.03018176272222228
2026-05-22,5,mom60_riskadj,2,0.033101491598121924,0.06568009827813669
2026-05-22,5,mom60_riskadj,3,0.0261359849406535,0.03583628173791648
2026-05-22,5,mom60_riskadj,4,0.04293249017223,0.0661000722769035
2026-05-22,5,mom60_riskadj,5,0.030699831499937713,0.04927857403518428
