date,horizon,signal,ic
2026-04-24,5,near_high,0.10124782476802775
2026-04-24,5,vs_sma50,0.08246378345889932
2026-04-24,5,vs_sma20,0.055424139718631624
2026-04-24,5,rule5,0.050228743655416595
2026-04-24,5,rule5_mom20,0.03965338301518928
2026-04-24,10,mom20,0.07756981866738417
2026-04-24,10,vol_ratio,0.04092553826036859
2026-04-24,10,squeeze,-0.008402842029383266
2026-04-24,10,composite,0.031201828883272106
2026-04-24,10,mom5,-0.016964393109034304
2026-04-24,10,mom60_skip5,-0.030329350977326596
2026-04-24,10,mom60_riskadj,-0.0419533147323206
2026-04-24,10,vol_5_50,0.07261595559370959
2026-04-24,10,squeeze_own,-0.025285062839156033
2026-04-24,10,low_vol,0.02086760502910993
2026-04-24,10,near_high,0.041825825825426724
2026-04-24,10,vs_sma50,0.05084349465644798
2026-04-24,10,vs_sma20,0.10483032505900974
2026-04-24,10,rule5,0.015793965424086214
2026-04-24,10,rule5_mom20,0.03496245154818594
2026-04-24,20,mom20,0.020168465565821758
2026-04-24,20,vol_ratio,0.05961058521413309
2026-04-24,20,squeeze,0.00501224767440785
2026-04-24,20,composite,0.01928635130281553
2026-04-24,20,mom5,0.0614511755652317
2026-04-24,20,mom60_skip5,0.012146259809340339
2026-04-24,20,mom60_riskadj,0.007685405739056223
2026-04-24,20,vol_5_50,0.11033399941889054
2026-04-24,20,squeeze_own,-0.04307826746444228
2026-04-24,20,low_vol,0.011741893462580684
2026-04-24,20,near_high,0.07729901741357896
2026-04-24,20,vs_sma50,0.07323092716194746
2026-04-24,20,vs_sma20,0.09866125922734321
2026-04-24,20,rule5,0.06039907606859892
2026-04-24,20,rule5_mom20,0.06135125547366017
2026-05-01,5,mom20,0.10308765033143868
2026-05-01,5,vol_ratio,0.020361378810524192
2026-05-01,5,squeeze,-0.017313858353368686
2026-05-01,5,composite,0.03534380182324825
2026-05-01,5,mom5,-0.01330579927154862
2026-05-01,5,mom60_skip5,0.010754738752580113
2026-05-01,5,mom60_riskadj,0.010315268569269028
2026-05-01,5,vol_5_50,0.05617822513179727
2026-05-01,5,squeeze_own,-0.0004741226581922862
2026-05-01,5,low_vol,0.015698504495950463
2026-05-01,5,near_high,0.028617955329036906
2026-05-01,5,vs_sma50,0.02584842012202809
2026-05-01,5,vs_sma20,0.035489670904125775
2026-05-01,5,rule5,0.005424470885912222
2026-05-01,5,rule5_mom20,0.02445343613905405
2026-05-01,10,mom20,0.09380552164604267
2026-05-01,10,vol_ratio,0.0016728302100478866
2026-05-01,10,squeeze,-0.0295564232358669
2026-05-01,10,composite,0.013272342632681755
2026-05-01,10,mom5,0.03480855294702739
2026-05-01,10,mom60_skip5,0.1247640380879331
2026-05-01,10,mom60_riskadj,0.1298824982715476
2026-05-01,10,vol_5_50,0.0802417362451558
2026-05-01,10,squeeze_own,-0.0684951243651463
2026-05-01,10,low_vol,-0.013579088243305006
2026-05-01,10,near_high,0.10008928234161218
2026-05-01,10,vs_sma50,0.0806275495717372
2026-05-01,10,vs_sma20,0.0909249929287274
2026-05-01,10,rule5,0.036939604413244266
2026-05-01,10,rule5_mom20,0.052920152968935874
2026-05-01,20,mom20,0.1451197192004908
2026-05-01,20,vol_ratio,0.021182814571879045
2026-05-01,20,squeeze,-0.1490359350740937
2026-05-01,20,composite,0.011688413582090188
2026-05-01,20,mom5,0.008310832451759974
2026-05-01,20,mom60_skip5,0.006808394547854648
2026-05-01,20,mom60_riskadj,0.01018323577967393
2026-05-01,20,vol_5_50,0.12287125654458328
2026-05-01,20,squeeze_own,-0.10051553825840014
2026-05-01,20,low_vol,-0.11938106439689708
2026-05-01,20,near_high,0.019810552306006618
2026-05-01,20,vs_sma50,0.09057118786738087
2026-05-01,20,vs_sma20,0.10099626141695915
2026-05-01,20,rule5,-0.01651956963078572
2026-05-01,20,rule5_mom20,0.017529523937627634
2026-05-08,5,mom20,-0.024292958260565697
2026-05-08,5,vol_ratio,-0.022854255819129893
2026-05-08,5,squeeze,0.07038324979657187
2026-05-08,5,composite,0.00391722746940763
2026-05-08,5,mom5,-0.05574339119259937
2026-05-08,5,mom60_skip5,0.08760249642501881
2026-05-08,5,mom60_riskadj,0.09856299807016752
2026-05-08,5,vol_5_50,-0.04133582895259757
2026-05-08,5,squeeze_own,0.008828212428518603
2026-05-08,5,low_vol,0.09282519044242601
2026-05-08,5,near_high,0.11243136882094279
2026-05-08,5,vs_sma50,0.019236745054287813
2026-05-08,5,vs_sma20,0.02769975869530877
2026-05-08,5,rule5,0.05931973226403557
2026-05-08,5,rule5_mom20,0.0507636863652293
2026-05-08,10,mom20,0.0028324475621702167
2026-05-08,10,vol_ratio,0.057357167886548655
2026-05-08,10,squeeze,0.018788841352255295
2026-05-08,10,composite,0.027251493842412693
2026-05-08,10,mom5,-0.05156553036211061
2026-05-08,10,mom60_skip5,0.06672397209585877
2026-05-08,10,mom60_riskadj,0.07198825182273828
2026-05-08,10,vol_5_50,0.10559414291874583
2026-05-08,10,squeeze_own,-0.07032657210835072
2026-05-08,10,low_vol,0.04878195763648057
2026-05-08,10,near_high,0.09610348692233117
2026-05-08,10,vs_sma50,0.014747037534598205
2026-05-08,10,vs_sma20,-0.004293755815221439
2026-05-08,10,rule5,0.07518391499721397
2026-05-08,10,rule5_mom20,0.06905593356047032
2026-05-08,20,mom20,0.05547365343406039
2026-05-08,20,vol_ratio,0.08380134780595958
2026-05-08,20,squeeze,0.09014391102046936
2026-05-08,20,composite,0.11981199416507399
2026-05-08,20,mom5,0.007825888874329666
2026-05-08,20,mom60_skip5,0.05357291896843006
2026-05-08,20,mom60_riskadj,0.061348401448889256
2026-05-08,20,vol_5_50,0.1360589192172807
2026-05-08,20,squeeze_own,-0.03573743867321619
2026-05-08,20,low_vol,0.11292357565879602
2026-05-08,20,near_high,0.1913418534273134
2026-05-08,20,vs_sma50,0.07647232029386314
2026-05-08,20,vs_sma20,0.07247940542573761
2026-05-08,20,rule5,0.17749625031942115
2026-05-08,20,rule5_mom20,0.17521364190058292
2026-05-15,5,mom20,-0.07006678239761877
2026-05-15,5,vol_ratio,0.026946694150096547
2026-05-15,5,squeeze,-0.021059588795334917
2026-05-15,5,composite,-0.06917700113899264
2026-05-15,5,mom5,-0.07676029671401334
2026-05-15,5,mom60_skip5,-0.047707220444709326
2026-05-15,5,mom60_riskadj,-0.06207083746815345
2026-05-15,5,vol_5_50,0.11632417897381629
2026-05-15,5,squeeze_own,-0.10534836026181936
2026-05-15,5,low_vol,0.024157112246857685
2026-05-15,5,near_high,-0.027846169348690903
2026-05-15,5,vs_sma50,-0.06450002674820102
2026-05-15,5,vs_sma20,-0.0840691247042384
2026-05-15,5,rule5,-0.018474964119720487
2026-05-15,5,rule5_mom20,-0.034582601643168516
2026-05-15,10,mom20,-0.052198170419449096
2026-05-15,10,vol_ratio,0.0011242937832430715
2026-05-15,10,squeeze,-0.06613540828415576
2026-05-15,10,composite,-0.08530785169932231
2026-05-15,10,mom5,-0.1736119359249984
2026-05-15,10,mom60_skip5,0.017546847281963696
2026-05-15,10,mom60_riskadj,0.0047419728501578605
2026-05-15,10,vol_5_50,0.12637597591169125
2026-05-15,10,squeeze_own,-0.05106194909161323
2026-05-15,10,low_vol,-0.0708673288728943
2026-05-15,10,near_high,-0.038034811306550766
2026-05-15,10,vs_sma50,-0.011275672385645096
2026-05-15,10,vs_sma20,-0.06636691828581164
2026-05-15,10,rule5,-0.03732279836845074
2026-05-15,10,rule5_mom20,-0.04364932783389078
2026-05-15,20,mom20,0.0021212601660403167
2026-05-15,20,vol_ratio,0.03529603739210696
2026-05-15,20,squeeze,0.03534425097925274
2026-05-15,20,composite,0.02363415529077908
2026-05-15,20,mom5,-0.06315979620486685
2026-05-15,20,mom60_skip5,-0.02638652753173
2026-05-15,20,mom60_riskadj,-0.025145476489949695
2026-05-15,20,vol_5_50,0.0935841633412757
2026-05-15,20,squeeze_own,-0.0454611475681627
2026-05-15,20,low_vol,0.06382502997504101
2026-05-15,20,near_high,0.05735094754216594
2026-05-15,20,vs_sma50,0.02738633818584474
2026-05-15,20,vs_sma20,-0.005106948636061235
2026-05-15,20,rule5,0.0768523938083893
2026-05-15,20,rule5_mom20,0.06972144912526929
2026-05-22,5,mom20,0.06240551302606505
2026-05-22,5,vol_ratio,0.07385989477891401
2026-05-22,5,squeeze,-0.07897446827289449
2026-05-22,5,composite,0.023667753010717517
2026-05-22,5,mom5,0.08263894533606497
2026-05-22,5,mom60_skip5,0.050112210840175184
2026-05-22,5,mom60_riskadj,0.04712912220712116
2026-05-22,5,vol_5_50,0.031161380928044005
2026-05-22,5,squeeze_own,-0.023323255507188306
2026-05-22,5,low_vol,-0.11472850927713521
2026-05-22,5,near_high,0.019183192266511228
2026-05-22,5,vs_sma50,0.09768568079031986
2026-05-22,5,vs_sma20,0.046858868021474674
2026-05-22,5,rule5,-9.948098305215478e-05
2026-05-22,5,rule5_mom20,0.012944800139228068
2026-05-22,10,mom20,0.1090159264559478
2026-05-22,10,vol_ratio,-0.0046731524500583516
2026-05-22,10,squeeze,0.06095055900432006
2026-05-22,10,composite,0.09463855716019463
2026-05-22,10,mom5,0.01592323666814258
2026-05-22,10,mom60_skip5,0.09653642601260431
2026-05-22,10,mom60_riskadj,0.07703711773101352
2026-05-22,10,vol_5_50,-0.006666772132215289
2026-05-22,10,squeeze_own,-0.006647478974534646
2026-05-22,10,low_vol,0.07418729733276674
2026-05-22,10,near_high,0.1964703637470294
2026-05-22,10,vs_sma50,0.15276729350572268
2026-05-22,10,vs_sma20,0.10974426265539874
2026-05-22,10,rule5,0.13259133555599478
2026-05-22,10,rule5_mom20,0.14009599383457907
2026-05-22,20,mom20,0.10108293122325758
2026-05-22,20,vol_ratio,-0.037897408279502214
2026-05-22,20,squeeze,0.05242734132520672
2026-05-22,20,composite,0.0603372457622169
2026-05-22,20,mom5,0.07028769019854593
2026-05-22,20,mom60_skip5,0.05880509280088549
2026-05-22,20,mom60_riskadj,0.04832774158104154
2026-05-22,20,vol_5_50,0.013306313100562248
2026-05-22,20,squeeze_own,-0.028095000959822224
2026-05-22,20,low_vol,0.07738926828084575
2026-05-22,20,near_high,0.15982873560831373
2026-05-22,20,vs_sma50,0.11923823023567522
2026-05-22,20,vs_sma20,0.08601928656319727
2026-05-22,20,rule5,0.09994881037249491
2026-05-22,20,rule5_mom20,0.10967175588967269
2026-05-29,5,mom20,-0.03241933749500437
2026-05-29,5,vol_ratio,0.1342992435940786
2026-05-29,5,squeeze,0.1951483574949995
2026-05-29,5,composite,0.13413064891535717
2026-05-29,5,mom5,-0.09523650990087613
2026-05-29,5,mom60_skip5,0.09429823239577845
2026-05-29,5,mom60_riskadj,0.0950606524691432
2026-05-29,5,vol_5_50,-0.012594917114448887
2026-05-29,5,squeeze_own,0.0030828067451655642
2026-05-29,5,low_vol,0.24219695793109566
2026-05-29,5,near_high,0.22732082592317612
2026-05-29,5,vs_sma50,0.022195359716675498
2026-05-29,5,vs_sma20,-0.009507459005001374
2026-05-29,5,rule5,0.20997924671378915
2026-05-29,5,rule5_mom20,0.17680329399759992
2026-05-29,10,mom20,0.0077763858694145415
2026-05-29,10,vol_ratio,0.07139224816951474
2026-05-29,10,squeeze,0.1537489112263769
2026-05-29,10,composite,0.11500336239022159
2026-05-29,10,mom5,-0.08335232623481291
2026-05-29,10,mom60_skip5,0.10975894998403066
2026-05-29,10,mom60_riskadj,0.11254099839059852
2026-05-29,10,vol_5_50,-0.015240634059103314
2026-05-29,10,squeeze_own,0.012101529429953187
2026-05-29,10,low_vol,0.18459841418393752
2026-05-29,10,near_high,0.21935862475219556
2026-05-29,10,vs_sma50,0.05994842777429433
2026-05-29,10,vs_sma20,-0.01036212099761569
2026-05-29,10,rule5,0.18512839302461134
2026-05-29,10,rule5_mom20,0.16180992152669554
2026-05-29,20,mom20,0.05252481035911417
2026-05-29,20,vol_ratio,0.09726107637789437
